customer_id,customer_segment
5056-FIMPT,Platinum
4521-WFJAI,Gold
6569-KTMDU,Gold
8809-RIHDD,Platinum
8809-XKHMD,Platinum
0396-YCHWO,Platinum
0867-LDTTC,Silver
4822-NGOCH,Platinum
9391-DXGGG,Platinum
9844-FELAJ,Platinum
2122-SZZZD,Gold
5307-DZCVC,Platinum
3148-AOIQT,Gold
8679-JOEVF,Gold
8395-ETZKQ,Gold
6692-YQHXC,Gold
3889-VWBID,Platinum
5222-JCXZT,Gold
9754-CLVZW,Gold
1432-FPAXX,Gold
2739-CCZMB,Gold
7080-TNUWP,Platinum
0496-AHOOK,Platinum
8336-TAVKX,Platinum
2468-SJFLM,Silver
3181-VTHOE,Platinum
7168-HDQHG,Gold
4803-AXVYP,Platinum
3884-HCSWG,Gold
4567-AKPIA,Platinum
5077-DXTCG,Silver
1142-WACZW,Gold
7901-HXJVA,Gold
5649-ANRML,Silver
4892-VLANZ,Gold
5924-IFQTT,Platinum
7968-QUXNS,Gold
2919-HBCJO,Silver
4236-XPXAV,Silver
8903-WMRNW,Platinum
2452-SNHFZ,Gold
3629-WEAAM,Gold
6029-CSMJE,Gold
7993-NQLJE,Gold
9909-DFRJA,Platinum
9099-FTUHS,Gold
0581-BXBUB,Silver
4962-CHQPW,Gold
9467-ROOLM,Gold
3030-YZADT,Gold
7410-KTVFV,Gold
5150-ITWWB,Silver
2253-KPMNB,Platinum
1345-ZUKID,Gold
6429-SHBCB,Platinum
9281-OFDMF,Platinum
2603-HVKCG,Platinum
1834-WULEG,Gold
9097-ZUBYC,Gold
5148-ORICT,Platinum
4893-GYUJU,Gold
4578-PHJYZ,Platinum
7272-QDCKA,Platinum
8908-SLFCJ,Gold
8393-DLHGA,Platinum
9766-HGEDE,Gold
6968-MHOMU,Gold
7395-IGJOS,Gold
5044-XDPYX,Gold
1814-WFGVS,Platinum
2834-SPCJV,Platinum
3721-WKIIL,Gold
6734-CKRSM,Gold
1265-ZFOSD,Platinum
6568-POCUI,Platinum
7890-VYYWG,Gold
5197-LQXXH,Platinum
9907-SWKKF,Gold
3457-PQBYH,Gold
7682-AZNDK,Platinum
0587-DMGBH,Gold
5384-ZTTWP,Gold
3745-HRPHI,Platinum
7636-OWBPG,Gold
1231-YNDEK,Gold
1407-DIGZV,Gold
6397-JNZZG,Platinum
0570-BFQHT,Gold
4393-OBCRR,Gold
3523-QRQLL,Platinum
8564-LDKFL,Platinum
3696-DFHHB,Gold
0895-DQHEW,Platinum
4717-GHADL,Platinum
5501-TVMGM,Silver
5879-HMFFH,Platinum
6772-WFQRD,Gold
3810-DVDQQ,Platinum
6972-SNKKW,Gold
3694-GLTJM,Gold
8550-XSXUQ,Platinum
8149-RSOUN,Silver
9055-MOJJJ,Platinum
4359-INNWN,Gold
0585-EGDDA,Platinum
4032-RMHCI,Gold
0549-CYCQN,Platinum
3481-JHUZH,Platinum
7250-EQKIY,Silver
3594-IVHJZ,Gold
6869-FGJJC,Platinum
3896-ZVNET,Gold
8205-VSLRB,Platinum
5960-MVTUK,Gold
6817-WTYHE,Silver
3082-VQXNH,Gold
4013-UBXWQ,Platinum
4931-TRZWN,Platinum
0750-EKNGL,Gold
7669-LCRSD,Gold
3567-PQTSO,Platinum
5519-NPHVG,Platinum
8043-PNYSD,Gold
9938-EKRGF,Platinum
2703-AMTUL,Gold
0928-JMXNP,Gold
8173-RXAYP,Gold
4825-XJGDM,Platinum
5402-HTOTQ,Gold
6734-JDTTV,Gold
7850-THJMU,Gold
3890-RTCMS,Gold
8849-GYOKR,Platinum
3148-BLQJT,Gold
3717-FDJFU,Gold
3665-JATSN,Gold
7966-YOTQW,Gold
0461-CVKMU,Platinum
8806-EAGWC,Silver
8853-TZDGH,Platinum
7779-LGOVN,Gold
4324-BZCKL,Gold
6924-TDGMT,Gold
9710-ZUSHQ,Platinum
1536-YHDOE,Gold
8123-QBNAZ,Platinum
3629-ZNKXA,Platinum
4827-LTQRJ,Platinum
7711-YIJWC,Platinum
5482-VXSXJ,Platinum
7365-BVCJH,Gold
9620-ENEJV,Gold
4183-WCSEP,Platinum
2378-YIZKA,Platinum
5498-TXHLF,Platinum
0689-DSXGL,Platinum
6818-DJXAA,Platinum
9722-UJOJR,Gold
0464-WJTKO,Gold
8902-ZEOVF,Gold
6778-EICRF,Platinum
2662-NNTDK,Gold
4132-KALRO,Silver
3902-FOIGH,Platinum
6772-KSATR,Silver
7112-OPOTK,Gold
2874-YXVVA,Platinum
1245-HARPS,Gold
4210-QFJMF,Silver
4323-ELYYB,Gold
4293-ETKAP,Platinum
6064-PUPMC,Gold
6504-VBLFL,Platinum
6322-PJJDJ,Platinum
0330-BGYZE,Platinum
1085-LDWAM,Gold
7586-ZATGZ,Platinum
7197-VOJMM,Platinum
3318-OSATS,Platinum
5828-AVIPD,Platinum
1843-TLSGD,Gold
9626-VFRGG,Platinum
7075-BNDVQ,Gold
9143-CANJF,Gold
7284-BUYEC,Gold
2041-JIJCI,Silver
1086-LXKFY,Silver
4900-MSOMT,Platinum
2229-VWQJH,Gold
9194-GFVOI,Platinum
1336-EZFZY,Gold
4282-MSACW,Platinum
1403-LKLIK,Gold
2636-ALXXZ,Silver
7774-OJSXI,Platinum
7786-WBJYI,Silver
0136-IFMYD,Platinum
5144-TVGLP,Platinum
9643-AVVWI,Silver
0253-ZTEOB,Platinum
2706-QZIHY,Gold
6061-PQHMK,Gold
9885-CSMWE,Silver
6137-MFAJN,Gold
9122-UMROB,Gold
4232-JGKIY,Gold
2402-TAIRZ,Platinum
9659-ZTWSM,Platinum
9139-TWBAS,Gold
6685-GBWJZ,Platinum
5016-ETTFF,Gold
3866-MDTUB,Silver
2195-VVRJF,Gold
3913-RDSJZ,Gold
8058-JMEQO,Silver
4203-QGNZA,Gold
5043-TRZWM,Silver
0697-ZMSWS,Silver
7657-DYEPJ,Platinum
9494-BDNNC,Platinum
1640-PLFMP,Silver
5366-OBVMR,Gold
8276-MQBYC,Platinum
7644-OMVMY,Silver
7593-XFKDI,Silver
4573-JKNAE,Gold
0337-CNPZE,Platinum
9817-APLHW,Gold
8380-MQINP,Gold
0840-DFEZH,Gold
1513-XNPPH,Platinum
8690-ZVLCL,Platinum
6015-VVHHE,Silver
1125-SNVCK,Gold
0384-LPITE,Platinum
4616-EWBNJ,Gold
6347-DCUIK,Gold
1335-HQMKX,Platinum
2545-EBUPK,Silver
6923-AQONU,Gold
2172-EJXVF,Platinum
0897-FEGMU,Platinum
7663-RGWBC,Silver
1120-BMWUB,Gold
9124-LHCJQ,Silver
4536-PLEQY,Gold
7029-IJEJK,Gold
8871-JLMHM,Platinum
2235-ZGKPT,Gold
3891-PUQOD,Silver
5447-VYTKW,Gold
3623-FQBOX,Gold
0689-NKYLF,Gold
8659-HDIYE,Platinum
3658-KIBGF,Silver
3474-BAFSJ,Platinum
5519-YLDGW,Platinum
3865-ZFZIB,Gold
1855-AGAWH,Platinum
7109-CQYUZ,Platinum
1370-GGAWX,Platinum
4680-KUTAJ,Gold
5307-UVGNB,Platinum
4946-EDSEW,Gold
2883-ILGWO,Platinum
2516-VQRRV,Silver
7580-UGXNC,Silver
3642-BYHDO,Gold
9629-NHXFW,Gold
2696-RZVZW,Gold
5766-FTRTS,Platinum
0396-HUJBP,Gold
5178-LMXOP,Silver
8879-ZKJOF,Platinum
6285-FTQBF,Gold
8185-UPYBR,Silver
4585-HETAI,Silver
7526-BEZQB,Platinum
1474-JUWSM,Platinum
3530-CRZSB,Gold
8498-XXGWA,Platinum
9617-INGJY,Silver
0621-TSSMU,Gold
7234-KMNRQ,Gold
7636-PEPNS,Gold
4683-WYDOU,Platinum
9052-DHNKM,Gold
6794-HKIAJ,Platinum
5578-NKCXI,Platinum
1642-HMARX,Platinum
3096-WPXBT,Platinum
8434-PNQZX,Platinum
5950-AAAGJ,Platinum
4299-OPXEJ,Gold
4951-UKAAQ,Silver
9618-LFJRU,Gold
6693-DJWTY,Gold
0744-GKNGE,Platinum
6447-EGDIV,Gold
1167-OYZJF,Gold
2108-YKQTY,Gold
4806-DXQCE,Platinum
4918-QLLIW,Silver
7056-IMHCC,Platinum
4854-SSLTN,Silver
5294-DMSFH,Platinum
4837-PZTIC,Gold
1625-JAIIY,Platinum
0603-OLQDC,Gold
3272-VUHPV,Gold
4176-FXYBO,Platinum
1063-DHQJF,Platinum
8663-UPDGF,Platinum
6719-FGEDO,Platinum
1837-YQUCE,Platinum
2947-DOMLJ,Silver
4112-LUEIZ,Silver
0369-ZGOVK,Gold
4510-HIMLV,Silver
9919-KNPOO,Platinum
8749-JMNKX,Platinum
7872-BAAZR,Gold
9391-LMANN,Platinum
2430-USGXP,Platinum
8174-TBVCF,Platinum
1698-XFZCI,Platinum
1877-HKBQX,Gold
4450-DLLMH,Silver
0428-AXXLJ,Gold
2746-DIJLO,Gold
5955-ERIHD,Platinum
0917-EZOLA,Platinum
3508-VLHCZ,Platinum
4086-ATNFV,Platinum
0468-YRPXN,Platinum
5996-NRVXR,Platinum
3739-YBWAB,Gold
7047-FWEYA,Platinum
2000-MPKCA,Platinum
9762-YAQAA,Platinum
5949-EBSQK,Silver
5473-KHBPS,Platinum
0100-DUVFC,Platinum
5397-TUPSH,Gold
8950-MTZNV,Silver
0326-VDYXE,Platinum
6773-LQTVT,Gold
7274-RTAPZ,Silver
0436-TWFFZ,Platinum
8566-YPRGL,Gold
0311-UNPFF,Platinum
6609-MXJHJ,Gold
2669-OIDSD,Platinum
8400-WZICQ,Gold
3834-XUIFC,Silver
9576-SYUHJ,Platinum
0410-IPFTY,Platinum
2831-EBWRN,Gold
9430-NKQLY,Gold
8414-MYSHR,Silver
0247-SLUJI,Gold
9402-ORRAH,Platinum
6483-OATDN,Gold
1293-HHSHJ,Gold
4840-ORQXB,Platinum
7599-FKVXZ,Platinum
3982-DQLUS,Platinum
8610-ZIKJJ,Gold
3756-VNWDH,Platinum
7801-KICAO,Gold
7673-LPRNY,Platinum
8229-TNIQA,Gold
6060-QBMGV,Gold
7339-POGZN,Gold
2828-SLQPF,Gold
4465-VDKIQ,Gold
2921-XWDJH,Platinum
6221-AVQYL,Silver
2558-BUOZZ,Platinum
9257-AZMTZ,Gold
0003-MKNFE,Gold
0975-UYDTX,Platinum
7743-EXURX,Gold
4682-BLBUC,Platinum
0975-VOOVL,Gold
5968-VXZLG,Silver
5569-KGJHX,Silver
4988-IQIGL,Silver
5201-FRKKS,Gold
9799-CAYJJ,Silver
7730-IUTDZ,Gold
0426-TIRNE,Gold
5443-SCMKX,Platinum
8295-KMENE,Platinum
6738-ISCBM,Platinum
9821-BESNZ,Platinum
3678-MNGZX,Gold
1335-NTIUC,Gold
2916-BQZLN,Platinum
4558-CGYCZ,Gold
2368-GAKKQ,Platinum
8710-YGLWG,Silver
3199-XGZCY,Gold
3785-KTYSH,Gold
6814-ZPWFQ,Gold
4063-EIKNQ,Gold
6993-YCOBK,Platinum
5206-HPJKM,Gold
7587-RZNME,Gold
0748-RDGGM,Platinum
8393-JMVMB,Gold
5019-GQVCR,Platinum
6036-TTFYU,Gold
2550-AEVRU,Gold
0969-RGKCU,Gold
0378-CJKPV,Platinum
4706-AXVKM,Gold
5889-JTMUL,Platinum
9026-RNUJS,Gold
3746-EUBYR,Silver
2332-EFBJY,Gold
2880-FPNAE,Silver
1703-MGIAB,Platinum
4311-QTTAI,Gold
9474-PHLYD,Gold
4318-RAJVY,Gold
2165-VOEGB,Platinum
3612-YUNGG,Platinum
2254-DLXRI,Silver
5062-CJJKH,Gold
9028-LIHRP,Platinum
2219-MVUSO,Gold
1053-MXTTK,Platinum
1530-ZTDOZ,Gold
1301-LOPVR,Platinum
0853-TWRVK,Platinum
8914-RBTSB,Platinum
6212-ATMLK,Platinum
8200-LGKSR,Platinum
1568-BEKZM,Platinum
0670-ANMUU,Platinum
6897-RWMUB,Platinum
0963-ZBDRN,Platinum
7594-RQHXR,Silver
6999-CHVCF,Platinum
6134-KWTBV,Gold
1077-HUUJM,Gold
6331-EWIEB,Platinum
0895-LNKRC,Gold
2045-BMBTJ,Platinum
8417-GSODA,Platinum
5171-EPLKN,Gold
4452-QIIEB,Gold
5998-VVEJY,Platinum
1624-NALOJ,Silver
6741-EGCBI,Platinum
7820-ZYGNY,Platinum
4317-VTEOA,Silver
9677-AVKED,Platinum
1670-SVOWZ,Platinum
2227-JRSJX,Platinum
9847-HNVGP,Gold
6696-YDAYZ,Gold
8980-WQFWL,Gold
1730-ZMAME,Gold
6506-EYCNH,Gold
4634-JLRJT,Gold
9501-UKKNL,Gold
2560-QTSBS,Gold
7541-YLXCL,Platinum
4795-WRNVT,Platinum
6080-TCMYC,Platinum
0260-ZDLGK,Platinum
7860-UXCRM,Platinum
6357-JJPQT,Silver
2292-XQWSV,Platinum
9552-TGUZV,Gold
5913-INRQV,Platinum
8722-NGNBH,Gold
6210-KBBPI,Platinum
9643-YBLUR,Platinum
8734-FNWVH,Gold
9447-YPTBX,Gold
0133-BMFZO,Silver
6128-CZOMY,Silver
9540-JYROE,Gold
9026-LHEVG,Gold
2260-USTRB,Silver
3656-TKRVZ,Silver
7011-CVEUC,Platinum
6185-TASNN,Silver
7925-PNRGI,Platinum
8623-TMRBY,Platinum
1552-CZCLL,Gold
3038-PQIUY,Platinum
1501-SGHBW,Silver
9313-CDOGY,Gold
8148-BPLZQ,Gold
2623-DRYAM,Platinum
9987-LUTYD,Gold
3208-YPIOE,Gold
4488-KQFDT,Platinum
2612-RANWT,Platinum
5693-PIPCS,Platinum
0491-KAPQG,Gold
1925-LFCZZ,Gold
8039-EQPIM,Platinum
6900-PXRMS,Platinum
8707-RMEZH,Platinum
3346-BRMIS,Gold
3209-ZPKFI,Gold
6479-VDGRK,Platinum
9373-WSLOY,Gold
2933-FILNV,Gold
3569-JFODW,Platinum
9819-FBNSV,Gold
9544-PYPSJ,Platinum
1591-XWLGB,Gold
0396-UKGAI,Gold
3243-ZHOHY,Gold
5186-EJEGL,Platinum
7527-QNRUS,Gold
9986-BONCE,Gold
2722-JMONI,Silver
2203-GHNWN,Platinum
3878-AVSOQ,Silver
3258-SYSWS,Platinum
5296-PSYVW,Gold
6319-QSUSR,Gold
4083-EUGRJ,Gold
7579-OOPEC,Silver
0512-FLFDW,Platinum
1771-OADNZ,Platinum
0487-CRLZF,Platinum
2107-FBPTK,Platinum
9451-WLYRI,Gold
8219-VYBVI,Gold
1991-VOPLL,Gold
9738-QLWTP,Platinum
1016-DJTSV,Gold
9419-IPPBE,Platinum
0174-QRVVY,Gold
5699-BNCAS,Gold
2900-PHPLN,Gold
0612-RTZZA,Gold
8106-GWQOK,Platinum
8751-EDEKA,Platinum
6878-GGDWG,Gold
4039-PIMHX,Gold
8450-LUGUK,Gold
3604-WLABM,Gold
0795-GMVQO,Platinum
2259-OUUSZ,Gold
1142-IHLOO,Platinum
6410-LEFEN,Gold
4633-MKHYU,Silver
6257-RJOHI,Gold
1545-JFUML,Platinum
3194-ORPIK,Platinum
7826-VVKWT,Platinum
1353-GHZOS,Gold
2587-EKXTS,Platinum
5442-BXVND,Gold
8816-VXNZD,Silver
9378-FXTIZ,Platinum
1723-HKXJQ,Platinum
7825-GKXMW,Silver
9753-OYLBX,Gold
2364-UFROM,Platinum
6656-JWRQX,Gold
6473-ULUHT,Platinum
1240-KNSEZ,Gold
0836-SEYLU,Gold
4433-JCGCG,Platinum
3716-BDVDB,Silver
7688-AWMDX,Platinum
2842-BCQGE,Gold
7244-QWYHG,Gold
5899-MQZZL,Gold
6849-OYAMU,Platinum
5312-UXESG,Platinum
9488-HGMJH,Silver
6038-GCYEC,Gold
2150-WLKUW,Platinum
7159-FVYPK,Silver
7032-LMBHI,Platinum
1150-WFARN,Platinum
6088-BXMRG,Platinum
3144-AUDBS,Gold
4821-SJHJV,Platinum
7346-MEDWM,Platinum
1137-DGOWI,Platinum
5616-PRTNT,Gold
3812-LRZIR,Gold
4818-QIUFN,Gold
9483-GCPWE,Gold
4227-OJHAL,Platinum
9220-CXRSC,Platinum
4993-JCRGJ,Platinum
9537-JALFH,Gold
6698-OXETB,Gold
2103-ZRXFN,Silver
3724-BSCVH,Gold
4877-TSOFF,Platinum
9209-NWPGU,Platinum
6961-VCPMC,Platinum
7306-YDSOI,Platinum
5288-AHOUP,Gold
6688-UZPWD,Platinum
0655-YDGFJ,Gold
8468-EHYJA,Platinum
6823-SIDFQ,Gold
1097-FSPVW,Gold
2839-RFSQE,Gold
8328-SKJNO,Gold
7010-ZMVBF,Gold
5201-CBWYG,Gold
0968-GSIKN,Silver
1965-DDBWU,Platinum
9057-SIHCH,Silver
6352-GIGGQ,Platinum
3635-QQRQD,Gold
6771-XWBDM,Platinum
2897-DOVND,Silver
3082-YVEKW,Platinum
0191-EQUUH,Gold
7134-HBPBS,Platinum
3489-HHPFY,Silver
2926-JEJJC,Gold
8601-QACRS,Gold
4950-BDEUX,Gold
5789-LDFXO,Gold
0508-OOLTO,Silver
2984-TBYKU,Platinum
9822-WMWVG,Platinum
2391-SOORI,Gold
9040-KZVWO,Gold
2645-QTLMB,Silver
4806-HIPDW,Silver
1548-ARAGG,Silver
6339-RZCBJ,Platinum
4424-TKOPW,Silver
4415-WNGVR,Platinum
2522-AHJXR,Platinum
0412-UCCNP,Platinum
1816-FLZDK,Gold
7096-UCLNH,Gold
8443-ZRDBZ,Silver
9136-ALYBR,Gold
4615-PIVVU,Platinum
8885-QSQBX,Silver
7479-NITWS,Silver
8617-ENBDS,Silver
9385-NXKDA,Platinum
0430-IHCDJ,Gold
2959-MJHIC,Silver
6674-KVJHG,Gold
1814-DKOLC,Gold
4201-JMNGR,Silver
9351-HXDMR,Platinum
3537-HPKQT,Platinum
2129-ALKBS,Gold
5821-MMEIL,Gold
5960-WPXQM,Silver
0684-AOSIH,Silver
8260-NGFNY,Gold
1309-XGFSN,Platinum
1866-RZZQS,Platinum
6968-URWQU,Gold
4742-TXUEX,Gold
9631-XEYKE,Gold
8631-NBHFZ,Platinum
1335-MXCSE,Gold
8873-TMKGR,Gold
8800-JOOCF,Gold
1469-LBJQJ,Platinum
4958-XCBDQ,Platinum
8337-UPOAQ,Platinum
0064-YIJGF,Gold
2386-OWURY,Platinum
1725-IQNIY,Platinum
0310-VQXAM,Gold
6598-RFFVI,Gold
3453-RTHJQ,Gold
6712-OAWRH,Platinum
6278-FEPBZ,Gold
4280-DLSHD,Gold
1508-DFXCU,Gold
8614-VGMMV,Gold
7868-BGSZA,Platinum
2800-QQUSO,Platinum
2930-UOTMB,Platinum
7973-DZRKH,Platinum
5914-DVBWJ,Platinum
7698-YFGEZ,Gold
2533-QVMSK,Platinum
9773-PEQBZ,Gold
8644-XLFBW,Silver
0650-BWOZN,Gold
8625-AZYZY,Platinum
7785-RDVIG,Gold
9602-WCXPI,Gold
2903-YYTBW,Silver
3620-MWJNE,Silver
8573-JGCZW,Gold
6837-HAEVO,Platinum
6701-YVNQG,Platinum
9306-CPCBC,Silver
4304-XUMGI,Platinum
9504-YAZWB,Gold
8819-ZBYNA,Platinum
6174-NRBTZ,Gold
9481-IEBZY,Platinum
1833-VGRUM,Silver
6137-NICCO,Silver
9065-ZCPQX,Platinum
6402-EJMWF,Gold
3620-EHIMZ,Gold
3213-VVOLG,Silver
6870-ECSHE,Gold
8747-UDCOI,Gold
8374-XGEJJ,Platinum
2656-TABEH,Silver
6946-LMSQS,Platinum
4626-OZDTJ,Platinum
9169-BSVIN,Platinum
2325-ZUSFD,Platinum
8194-PEEBY,Gold
6872-HXFNF,Platinum
3932-CMDTD,Silver
7714-YXSMB,Platinum
8387-UGUSU,Gold
1080-BWSYE,Gold
4039-HEUNW,Platinum
1194-HVAIF,Platinum
0812-WUPTB,Silver
3594-UVONA,Platinum
0004-TLHLJ,Silver
1767-TGTKO,Gold
8439-LTUGF,Gold
8805-JNRAZ,Silver
5089-IFSDP,Platinum
6418-HNFED,Platinum
0206-OYVOC,Gold
7291-CDTMJ,Gold
7128-GGCNO,Gold
0237-YFUTL,Platinum
7691-KGKGP,Platinum
6710-HSJRD,Platinum
3675-EQOZA,Gold
0840-DCNZE,Platinum
1732-FEKLD,Platinum
9862-KJTYK,Gold
0479-HMSWA,Platinum
5854-KSRBJ,Gold
0365-BZUWY,Platinum
4817-VYYWS,Platinum
5701-SVCWR,Gold
3129-AAQOU,Gold
4922-CVPDX,Platinum
1396-QWFBJ,Gold
1357-BIJKI,Platinum
1099-BTKWT,Platinum
5299-SJCZT,Silver
2018-PZKMU,Platinum
7340-KEFQE,Gold
4570-QHXHL,Gold
2403-BCASL,Platinum
7392-YYPYJ,Platinum
2898-LSJGD,Gold
2223-GDSHL,Platinum
7359-PTSXY,Silver
9470-RTWDV,Platinum
2176-OSJUV,Platinum
9348-YVOMK,Gold
8104-OSKWT,Gold
4521-YEEHE,Platinum
4090-KPJIP,Silver
3786-WOVKF,Platinum
4503-BDXBD,Gold
6086-ESGRL,Silver
2592-HODOV,Gold
3886-CERTZ,Platinum
7995-ZHHNZ,Gold
3824-RHKVR,Gold
5816-SCGFC,Gold
5989-AXPUC,Platinum
4979-HPRFL,Gold
8590-OHDIW,Gold
8015-IHCGW,Platinum
2332-TODQS,Gold
9278-VZKCD,Platinum
8008-OTEZX,Gold
2773-OVBPK,Platinum
5999-LCXAO,Gold
5206-XZZQI,Platinum
4803-LBYPN,Gold
5759-RCVCB,Gold
6372-RFVNS,Silver
2139-FQHLM,Platinum
8261-GWDBQ,Platinum
1093-YSWCA,Gold
8938-UMKPI,Platinum
0991-BRRFB,Gold
3882-IYOIJ,Platinum
8749-TZYEC,Gold
1755-FZQEC,Gold
3115-JPJDD,Platinum
5600-KTXFM,Silver
3871-IKPYH,Silver
6319-IEJWJ,Platinum
9025-AOMKI,Silver
6339-TBELP,Platinum
7964-YESJC,Platinum
6173-GOLSU,Platinum
5275-SQEIZ,Silver
7716-YTYHG,Platinum
9938-ZREHM,Platinum
7950-XWOVN,Gold
4390-KYULV,Gold
4647-MUZON,Platinum
9702-AIUJO,Gold
8849-PRIQJ,Platinum
8851-RAGOV,Platinum
1304-NECVQ,Silver
5396-IZEPB,Gold
1729-VLAZJ,Gold
8285-ABVLB,Gold
0701-TJSEF,Platinum
5712-VBOXD,Gold
6629-LADHQ,Silver
8945-GRKHX,Silver
1559-DTODC,Gold
4797-MIWUM,Gold
6959-UWKHF,Silver
8720-RQSBJ,Silver
4537-CIBHB,Gold
3815-SLMEF,Gold
5154-VEKBL,Gold
4324-AHJKS,Gold
4355-CVPVS,Platinum
4495-LHSSK,Gold
5655-JSMZM,Platinum
5915-ANOEI,Platinum
9861-PDSZP,Platinum
4505-EXZHB,Silver
7225-CBZPL,Platinum
6704-UTUKK,Gold
4587-VVTOX,Silver
2019-HDCZY,Platinum
4652-NNHNY,Gold
8788-DOXSU,Platinum
7404-JLKQG,Silver
7421-ZLUPA,Gold
8972-HJWNV,Silver
3274-NSDWE,Gold
2632-IVXVF,Platinum
3692-JHONH,Platinum
8915-NNTRC,Platinum
5914-GXMDA,Gold
7463-IFMQU,Gold
2920-RNCEZ,Silver
2541-YGPKE,Platinum
8515-OCTJS,Gold
5382-TEMLV,Gold
3441-CGZJH,Platinum
9592-ERDKV,Platinum
2860-RANUS,Platinum
5261-QSHQM,Gold
4778-IZARL,Platinum
0432-CAJZV,Silver
7008-LZVOZ,Gold
8868-WOZGU,Platinum
1200-TUZHR,Silver
9365-CSLBQ,Gold
1334-FJSVR,Gold
5884-FBCTL,Gold
7130-CTCUS,Gold
6242-FEGFD,Platinum
7625-XCQRH,Gold
6194-HBGQN,Platinum
7634-WSWDB,Gold
6986-IXNDM,Platinum
1731-TVIUK,Silver
2987-BJXIK,Platinum
9769-TSBZE,Platinum
0406-BPDVR,Platinum
0618-XWMSS,Gold
1395-WSWXR,Gold
6023-GSSXW,Platinum
6752-APNJL,Gold
5276-KQWHG,Silver
0420-HLGXF,Platinum
7446-KQISO,Platinum
9823-EALYC,Platinum
0582-AVCLN,Gold
5803-NQJZO,Platinum
2565-JSLRY,Gold
2607-DHDAK,Gold
1073-XXCZD,Gold
0743-HRVFF,Platinum
4006-HKYHO,Platinum
3727-JEZTU,Gold
8143-ETQTI,Gold
6689-KXGBO,Silver
9667-TKTVZ,Silver
3657-COGMW,Platinum
8570-KLJYJ,Gold
7754-IXRMC,Silver
9473-CBZOP,Gold
2969-WGHQO,Platinum
6615-NGGZJ,Platinum
4334-HOWRP,Platinum
4255-DDUOU,Gold
5863-OOKCL,Gold
1686-STUHN,Gold
1329-VHWNP,Gold
2984-MIIZL,Silver
0266-GMEAO,Platinum
5590-YRFJT,Gold
5574-NXZIU,Platinum
0019-GFNTW,Platinum
4256-ZWTZI,Gold
8309-PPCED,Platinum
4098-NAUKP,Platinum
5196-WPYOW,Platinum
4608-LCIMN,Gold
1485-YDHMM,Platinum
4054-CUMIA,Gold
0603-TPMIB,Gold
2525-GVKQU,Gold
8161-QYMTT,Silver
9581-GVBXT,Gold
5862-BRIXZ,Platinum
5404-GGUKR,Gold
3308-JSGML,Platinum
2126-GSEGL,Platinum
3677-TNKIO,Gold
0440-QEXBZ,Gold
2434-EEVDB,Platinum
6762-QVYJO,Platinum
6199-IWKGC,Platinum
2675-DHUTR,Platinum
8152-VETUR,Platinum
9667-EQRXU,Gold
7446-YPODE,Gold
9522-BNTHX,Gold
4676-WLUHT,Gold
3329-WDIOK,Silver
7980-MHFLQ,Gold
2873-ZLIWT,Platinum
3415-TAILE,Silver
0757-WCUUZ,Platinum
1629-DQQVB,Gold
1915-IOFGU,Silver
3045-XETSH,Platinum
0374-AACSZ,Silver
7239-HZZCX,Gold
4872-VXRIL,Platinum
9140-CZQZZ,Platinum
3423-HHXAO,Gold
9938-TKDGL,Platinum
0531-ZZJWQ,Platinum
6537-QLGEX,Gold
2688-BHGOG,Gold
7683-CBDKJ,Gold
0946-CLJTI,Platinum
3160-TYXLT,Gold
1325-USMEC,Platinum
0916-QOFDP,Platinum
0628-CNQRM,Platinum
5606-AMZBO,Gold
6199-IPCAO,Gold
7665-TOALD,Silver
0112-QWPNC,Platinum
0324-BRPCJ,Platinum
2777-PHDEI,Silver
5640-CAXOA,Gold
2235-EZAIK,Platinum
3847-BAERP,Gold
1196-AMORA,Gold
4282-YMKNA,Gold
1453-RZFON,Silver
8263-OKETD,Platinum
0670-KDOMA,Gold
2476-YGEFM,Gold
8687-BAFGU,Silver
0641-EVBOJ,Silver
0829-XXPLX,Platinum
9974-JFBHQ,Platinum
5356-RHIPP,Gold
6624-JDRDS,Gold
0608-JDVEC,Gold
9780-FKVVF,Gold
1919-RTPQD,Gold
5214-NLTIT,Platinum
3345-PBBFH,Gold
5055-BRMNE,Platinum
9189-JWSHV,Platinum
2190-PHBHR,Platinum
2650-GYRYL,Gold
0746-JTRFU,Gold
5208-FVQKB,Platinum
7184-LRUUR,Platinum
6627-CFOSN,Platinum
3982-JGSFD,Gold
1574-DYCWE,Gold
7247-XOZPB,Platinum
2466-FCCPT,Gold
6211-WWLTF,Platinum
4826-TZEVA,Gold
6016-NXBNJ,Gold
9138-EFSMO,Gold
0576-WNXXC,Platinum
4632-XJMEX,Platinum
8910-LEDAG,Gold
3452-GWUIN,Platinum
2716-GFZOR,Platinum
3724-UCSHY,Gold
8626-XHBIE,Gold
4628-CTTLA,Gold
3192-LNKRK,Platinum
4439-YRNVD,Gold
2876-VBBBL,Gold
6834-NXDCA,Gold
2208-UGTGR,Platinum
3005-TYFRD,Platinum
8670-MEFCP,Platinum
3079-BCHLN,Gold
7777-UNYHB,Gold
5597-GLBUC,Silver
7278-CKDNC,Platinum
2748-MYRVK,Platinum
8450-UYIBU,Gold
2969-VAPYH,Platinum
4822-YCXMX,Platinum
7181-OQCUT,Platinum
